userId
1386692
1450280
2460688
4012280
1128980
2239869
1427432
1262530
2683561
1480453
1121362
3592334
1138893
1837835
1552171
1709040
2592538
1051440
1243334
1476533
1382659
1402283
1416816
1055487
4174847
1932734
1906915
1170839
2248077
25423496
1843775
2269768
1019579
2419236
2871839
1888200
1339996
1934307
1283467
1560589
1511622
1242286
2286127
1880026
1018854
2211893
1184689
1564489
1168414
1230447
3198993
1295915
4658946
1254692
3661746
1652228
2458162
4427072
1002057
2221636
2188785
3641500
1114759
1082552
1072216
1086923
1459556
1841196
2684793
1818818
2429295
2764775
1453929
1671513
2046045
1509585
2019748
1803018
1079373
2851211
1127622
1113687
8015052
2733661
1237534
1000174
1164201
1277053
4114001
1240378
1985929
1550135
1446541
1298137
1379502
1172326
4212158
1380001
1352838
1604609
1380833
2242497
1086493
1227360
1167468
1419678
1120021
2552382
1083069
3829392
2616177
2803253
1736274
2517216
3351994
1182809
1119410
1668909
4243064
1603450
4390089
2718960
1623509
2548540
1327929
1409472
12678287
1012873
1235021
2034976
1301827
4491221
1206987
3110829
2329743
1434290
1418325
1216489
3565317
1128221
1995801
1062263
1498591
1547029
1462934
3733570
1231381
1664850
1104439
1368881
1939355
2116489
1185777
1775455
1025094
1418881
2402082
3265640
2866549
1224950
3077052
1356938
1409606
2645987
4275367
1348695
1706717
2268515
1207216
1113171
43828497
1546732
1945834
2279590
1827146
2114111
1000068
46788722
2074222
1149214
1020922
2426971
26764844
9463721
1858130
1233505
1454018
2831524
1380928
1965181
1433566
3983436
1289392
1191238
2715166
1968007
1032473
2737574
3412516
1321067
1083177
1219568
2790785
2166874
1401834
1013915
3541318
1082140
1486643
1841712
1240451
1458339
3736898
2601165
1034836
4104534
1769763
2319639
1179952
1078544
1917438
2158763
1064298
1216008
1043550
2297669
1351501
3918932
1514785
26932917
1493168
1517974
1302560
1056656
1772323
1075526
1106769
3284833
3702753
1037051
1162106
1553185
1018267
2290115
1683450
1424838
1021985
1320395
2158130
1112333
1236283
1142233
1770641
1449801
2420609
1484972
1863304
1413054
3549709
2391083
1842463
1977312
1503517
2480270
2652174
2203105
1658148
1411415
2009510
42444500
1136972
1286081
2224259
1387637
1178027
1005928
1494167
4268112
1513670
1417319
1482639
1020553
1064685
1308196
1178055
27900917
1032565
1137473
1024221
2455228
1157049
1731367
1273225
1725202
1243811
12440690
1550127
2163599
2188175
2408068
1175969
1649784
2580197
1067865
1052753
3327587
3618505
2467021
1046793
1001093
2272136
2057913
1623515
2317472
2348857
1223030
1574393
1831795
1190328
1065754
1884646
3483674
1681806
1282673
1956989
3123698
1190286
1135968
1991482
1064727
1035406
2778132
3484056
3718831
15347089
1931533
3997105
1025084
1908186
2215346
1865179
1823170
1989241
2515299
3287225
1385999
1562832
1836614
1429210
1935228
1359809
1559766
1084392
27639168
1201356
1500202
2108133
1072141
2221312
1140220
1464973
1156089
4783264
2887092
1657987
1017464
1158473
1256052
2281601
3835874
2416120
2788465
1096479
2150874
3377711
1194409
4504171
1306299
1178038
1494162
1415267
1683981
2170426
1292181
2218047
1077373
1167133
1363816
2355390
3692511
1535454
2789379
3322566
2485979
3074645
1054738
1631094
1298477
1828154
1614561
1225749
1012144
1082899
2492362
2731089
1793566
2423039
1090443
2174195
2498069
1400056
1580264
1242406
1177306
2226027
1415299
3817267
1641087
2398175
1927705
1362819
2623840
1524768
4480774
45987769
1796366
21458532
1849659
2109890
1371393
1215272
2287590
2873595
1187478
1287935
1083626
2093324
1296686
1424151
1352302
2177125
1233620
1024235
2864932
3576498
4210333
1099336
2085736
2433862
1017269
1310789
2353997
1166776
1808584
1435915
1197222
1952151
1259864
1222124
2362932
2236538
2470009
1636770
2787573
2650181
1134253
1162388
1872333
1500012
3403939
3049630
2378055
1210614
1870973
1912722
1529404
1704854
1433354
1016480
2282183
1422842
4020382
2475123
1023392
1311496
2576305
1332401
2531459
2180956
1535446
4854189
1212693
1789507
1307677
1694937
1044635
34494347
2279933
1532168
1065301
1765236
1026878
2586116
2265138
2262816
3406814
1148171
1125655
2095456
2665497
1413100
2073485
1397024
2327483
3029054
1381882
1694389
1089465
2090959
1781603
1524701
1601045
1507030
1109192
1348926
1389804
2920373
2874706
1000905
1372906
1859205
1269662
1281917
1244949
1289379
1161876
2365431
2489892
2217674
2502133
1294059
1167773
1466340
2107063
1404399
1015534
2557985
1283582
1791144
39742649
1218518
1984919
1090084
1994511
1068202
1068205
1598721
1293083
1565915
4204517
2163500
1252895
1456761
1102169
1964912
1432325
36855984
1009141
1738814
1569517
1514581
2132818
3441020
1234475
1600164
4459843
1150852
1135685
1030193
3924193
1757555
1761738
2583379
1190081
2402677
2056903
1789875
1473794
2046829
1074558
1118066
1350223
2363647
2060100
2643883
3664762
1017425
1369325
3146327
1043408
23767807
1002987
1428232
3196945
1447979
2456521
1086596
2367249
1515955
33367958
1117271
1326807
1799854
1987990
2986618
1143516
2522130
1365772
1294931
10032764
4573673
1079060
3197277
1147306
1154663
2890769
1109497
2605279
1511195
1268461
4266578
1101456
1112946
2450897
3494904
1681567
1286613
1054440
1532477
1658018
4187528
1287866
1091127
3275026
3257743
1553487
4321056
2380813
2621589
1024471
1247727
2161685
2209395
1142799
1116761
2372435
1885452
1233734
1210604
2678673
1267841
4584061
1411758
1410406
1311864
1780363
4344558
1980404
1120768
2165514
1090727
1507714
1042606
1531287
1171076
4162326
1101697
4058423
1462744
1391511
1128567
2185606
1324439
1296832
2458731
1083772
1381120
2320897
1404062
3857517
1214135
2187640
1664153
30160527
2478751
2422461
1184811
1265100
1900220
1143289
1564473
1907423
2364895
1417075
4328538
2799803
1017971
2126601
1462422
1054411
3872317
1117550
1224197
1267105
1814264
1006536
2424018
1416960
1013185
1000263
1308599
2443293
1486607
1264887
1321096
1291723
1191558
1253159
1231114
4419732
2079041
1030739
1141690
2231548
1127772
1145553
1184528
2573537
3290567
1490270
1229607
4432234
2517657
31324529
1060007
1991066
1256388
1120366
2244084
1334746
1087393
3138933
1080398
2312968
4869982
27612232
1769905
1285203
1982423
1247621
2317706
1441922
1371498
2007121
3713781
1024414
1095054
1659992
3310238
1032277
1163240
1480262
1966717
4074131
1458288
1468297
1003080
1684291
1415418
9050649
1611177
2677937
1717315
1501325
1022965
1999864
4461978
2931924
37829070
2195332
1693536
2923991
1419838
1496247
1625592
1048262
1274648
1125189
3273309
1027489
1216758
1665012
1429612
1997642
3877393
1212789
1159656
1921403
1275416
3514154
1301150
2096510
1215476
1150894
3106355
3505640
2617250
1361797
1341103
1956648
1115600
1262504
1024250
1159968
1243741
2073331
1004613
1106931
1144653
48190738
1161754
11962981
1435341
2532481
1201152
1551538
2215864
2254558
3298656
1912248
3648871
1170518
1329080
1291764
1546110
1233999
1142819
1923547
2192275
1593734
2151824
2283414
14508039
2614823
1943775
1078855
2501452
1248504
3364270
1588635
4117700
1032989
1037929
1381050
1281321
2318815
2728851
1915708
1401504
1994744
1548317
1382213
4118373
2155349
2654349
1248654
1106259
1073676
1829992
1297838
1324017
3756896
1242653
1184840
1261777
3301513
1326789
1493617
2682599
2184746
2423171
1635105
1407245
1245782
1067265
1840823
1198902
1322790
1511528
2164427
1286569
1166030
2339972
1392601
1391951
2447160
1384560
1249739
1158026
2504060
1464407
1238513
1585800
1580568
1353390
2672224
1607518
3225948
1095381
2473833
1043499
3659732
1763584
1113569
1599546
1350462
2089142
1078217
3571728
2945756
9793217
1242190
44605628
1272136
1439197
1849412
1444698
1739499
3973028
1590891
3154596
2106650
2557215
1207880
1521403
1205624
1325628
1793602
1130532
1674014
1028845
1117043
2035973
1219521
1902672
2133129
1348363
1115174
3179157
1049746
1707961
2068046
2215168
1021017
1462547
1439712
1053836
1984445
1477408
3507246
1431372
27583038
2532423
2590437
2931632
1009991
2391581
1171213
2700495
1009411
1969895
1063010
1091489
3359453
2129120
3519647
1337199
1509119
2650077
1468293
1146587
1491149
2065687
1229156
1453980
1685173
3491409
1156490
2352275
36824774
1458351
2603819
2185727
2037426
1732857
1030410
1386404
1144749
2473154
1220523
1577739
48360271
3386581
1182135
1504223
1085884
2126832
1082923
1371638
1983077
1468660
2343960
1379646
