id,jieba,thulac
1306123,战国/末期/燕赵/楚/韩/魏齐/秦/七雄/并/起/惟/秦国/最为/强大/急欲/吞并/六/国/一统天下/秦王/陈道明/因此/成为/六/国/大敌/各地/不同/的/刺秦/故事/一直/在/上演/其中/赵国/刺客/残剑/梁朝伟/飞雪/张曼玉/如/月/章子怡/长空/甄子丹/因名/震天/下/的/高超/剑术/令/秦王/十年/里/没/睡/过/一个/安稳/觉/某日/闻得/长空/已/被/名叫/无名/李连杰/的/秦国/剑客/杀死/秦王/大喜/急召/其/上/殿/相见/却/也/谨慎/小心/以防/有/诈/秦王/和/无名/斗智斗勇/的/较量/遂即/展开,战国/末期/燕赵/楚韩/魏齐秦七雄/并/起惟/秦国/最为/强大/急/欲/吞/并/六/国/一统天下/秦王/陈道明/因此/成为/六/国/大敌/各地/不/同/的/刺秦/故事/一直/在/上演/其中/赵国/刺客/残剑梁/朝伟/飞雪/张曼玉如月/章子怡/长空/甄子丹/因/名震/天下/的/高超/剑术/令/秦王/十/年/里/没/睡/过/一个/安稳/觉/某日/闻/得/长空/已/被/名叫/无名李/连/杰/的/秦国/剑客/杀死/秦王/大喜急/召/其/上殿/相见/却/也/谨慎小心/以/防/有/诈/秦王/和/无名/斗智/斗勇/的/较量/遂/即/展开
1914831,康正行/张睿/家饰/就读于/一件/海边/小学/身为/班长/的/他/被/老师/任命/陪伴/一个/多动症/的/小孩/余/守恒/张孝/全饰/慢慢/影响/他/让/他/变成/一个/乖孩子/两个/人/在/成长/的/过程/中/成为/了/好/朋友/但/在/康正行/心里/的/这份/友谊/却/变质/了/一天/一个/叫慧嘉/杨淇饰/的/女孩/出现/在/他们/面前/这个/寂寞/的/女孩/很快/喜欢/上/了/正行/但/正行/心里/爱着/的/却是/另外/一个/人慧嘉/知道/了/正行/心意/后/跟/他/成为/了/好/朋友/守恒/也/开始/追求/慧嘉/守恒/却/不想/太早/让/正行/知道/他/觉得/正行/跟/慧嘉/都/是/他/生命/中/不可或缺/的/人/各自/怀有/秘密/的/他们/生活/开始/变得/混乱/终于/他们/在/海边/说出/了/自己/的/秘密,康正行/张睿/家/饰/就读/于/一/件/海边/小学/身为/班长/的/他/被/老师/任命/陪伴/一个/多/动症/的/小孩/余守恒/张孝/全饰/慢慢/影响/他/让/他/变成/一个/乖/孩子/两/个/人/在/成长/的/过程/中/成为/了/好/朋友/但/在/康正行/心里/的/这/份/友谊/却/变质/了/一/天/一个/叫/慧嘉/杨淇饰/的/女孩/出现/在/他们/面前/这个/寂寞/的/女孩/很快/喜欢/上/了/正/行但/正行/心里/爱/着/的/却/是/另外/一个/人/慧嘉/知道/了/正行/心意/后/跟/他/成为/了/好/朋友/守恒/也/开始/追求/慧嘉守恒/却/不/想/太/早/让/正行/知道/他/觉得/正/行跟/慧嘉/都/是/他/生命/中/不可或缺/的/人/各自/怀/有/秘密/的/他们/生活/开始/变/得/混乱/终于/他们/在/海边/说/出/了/自己/的/秘密
1292274,为了/完成/父亲/的/心愿/维克多/汤姆/•/汉克斯/TomHanks/饰/从/故国/乘坐/飞机/前往/美国/肯尼迪/机场/但/戏剧性/的/事情/发生/了/他/被/告知/祖国/发生/政变/而/他/的/身份证/护照/一一/失效/同时/他/的/签证/也/无法/再/使用/进退两难/的/维克多/只有/在/机场/滞留/等待/新/证件/的/办理/但是/他/在/机场/等待/了/整整/9/个/月/在/这/9/个/月/里面/他/用/机场/的/洗手间/洗漱/在/候机室/睡觉/他/已经/学懂/因地制宜/在/机场/照料/自己/的/生活/甚至/还/找/了/一份/建筑工地/工作/然而/维克多/的/邋遢/晦气/却/招来/了/机场/负责人/弗兰克/史坦利/•/图齐/StanleyTucci/饰/的/不满/而/恐怕/更令/他/气愤/妒忌/的/是/美丽/的/空姐/艾米利亚/凯瑟琳/•/泽塔/琼斯/CatherineZetaJones/饰/竟然/爱上/了/维克多/处在/甜蜜/中/的/维克多/也/在/慢慢/观察/机场/的/人生/百态/自得其乐,为/了/完成/父亲/的/心愿/维克/多/汤姆•汉克斯TomHank/s饰/从/故国/乘坐/飞机/前往/美国/肯尼迪/机场/但/戏剧性/的/事情/发生/了/他/被/告知/祖国/发生/政变/而/他/的/身份证/护照/一一/失效/同时/他/的/签证/也/无法/再/使用/进退两难/的/维克多/只有/在/机场/滞留/等待/新/证件/的/办理/但是/他/在/机场/等待/了/整整/9/个/月/在/这/9/个/月/里面/他/用/机场/的/洗手间/洗漱/在/候机室/睡觉/他/已经/学/懂/因地制宜/在/机场/照料/自己/的/生活/甚至/还/找/了/一/份/建筑/工地/工作/然而/维克/多/的/邋遢/晦气/却/招/来/了/机场/负责人/弗兰克史/坦利/•图齐StanleyTucci饰/的/不满/而/恐怕/更/令/他/气愤/妒忌/的/是/美丽/的/空姐/艾米利亚凯/瑟琳/•泽塔琼斯/CatherineZetaJone/s饰/竟然/爱上/了/维克/多/处在/甜蜜/中/的/维克多/也/在/慢慢/观察/机场/的/人生/百态自得其乐
1295038,哈利波/特是/一个/孤儿/从小/寄养/在/姨妈家/受尽/欺凌/但/就/在/哈利/11/岁/生日/的/时候/他/意外/收到/了/霍格/沃茨/学院/的/入学/通知书/哈利/从/该/学院派/来接/他/的/巨人/海格/口中/得知/这是/一间/魔法/学院/并/得知/了/自己/的/身世/原来/哈利/的/父母/都/是/伟大/的/魔法师/在/对付/伏地/魔/的/战斗/中/双双/献身/唯有/哈利/幸免于难/哈利/进入/霍格/沃茨/后/表现/出/了/超乎/想象/的/飞行/天赋/得到/麦格/教授/的/推荐/进入/了/格兰芬/多/的/魁/地奇/球队/另一方面/哈利/发现/霍格/沃茨/学院/内有/一股/黑暗/势力/似乎/在/暗暗/滋长/揭开/谜团/的/关键/就/在/有/凶恶/的/三头/犬/守护/的/房间内/哈利/罗恩/和/赫敏/三个/好/朋友/决定/探个/究竟,哈/利波特/是/一个/孤儿/从小/寄养/在/姨妈/家/受/尽/欺/凌但/就/在/哈/利/11/岁/生日/的/时候/他/意外/收到/了/霍格沃/茨学院/的/入学/通知书/哈/利/从/该/学院/派/来/接/他/的/巨人/海格/口中/得知/这/是/一/间/魔/法学院/并/得知/了/自己/的/身世原/来/哈利/的/父母/都/是/伟大/的/魔法师/在/对付/伏地魔/的/战斗/中/双双/献身/唯有/哈/利幸/免于难/哈/利/进入/霍格沃茨/后/表现/出/了/超乎/想象/的/飞行/天赋/得到/麦格/教授/的/推荐/进入/了/格兰/芬/多/的/魁地/奇球队/另一方面/哈/利/发现/霍格沃茨/学院/内/有/一/股/黑暗/势力/似乎/在/暗暗/滋长/揭开/谜团/的/关键/就/在/有/凶恶/的/三头犬/守护/的/房间/内/哈/利/罗/恩/和/赫敏/三/个/好/朋友/决定/探/个/究竟
1291847,十七岁/的/农村/少年/阿贵/崔林/在/北京/找到/一份/送/快递/的/工作/因为/得到/许诺/当/他/赚/到/六百块/时/可以/拥有/公司/暂借/他用/的/银色/变速/越野车/他/每日/工作/都/很/勤恳/可是/就/在/梦想/即将/成真时/单车/丢/了/阿贵/陷入/绝望/小坚/李滨/是/和/阿贵/同岁/的/北京/少年/但/因/家庭/的/贫困/他/在/维系/骄傲/时/又/常/自卑/父亲/屡次三番/将/许下/他/一辆/单车/的/承诺/食言/后/小/坚为/在/同伴/面前/挣/面子/和/泡马子/高园园/从/家里/偷来/钱/买/了/一辆/二手车/不想/此车/正是/阿贵/所/丢/阿贵/发现/他/赖以生存/的/单车/被/小/坚盗/去/后/开始/不计/代价/拼命/讨回/两个/少年/为/守护/自己/的/简单/梦想/发生/争斗,十七/岁/的/农村/少年/阿/贵崔林/在/北京/找到/一/份/送/快递/的/工作/因为/得到/许诺/当/他/赚/到/六百/块/时/可以/拥有/公司/暂/借/他/用/的/银色/变速/越野车/他/每日/工作/都/很/勤恳/可是/就/在/梦想/即将/成/真/时/单车/丢/了/阿贵/陷入/绝望/小坚/李滨/是/和/阿/贵同/岁/的/北京/少年/但/因/家/庭/的/贫困/他/在/维系/骄傲/时/又/常/自卑/父亲/屡次三番/将/许/下/他/一/辆/单车/的/承诺/食言/后/小/坚为/在/同伴/面前/挣面子/和/泡马子/高园园/从/家/里/偷/来/钱/买/了/一/辆/二手车/不/想/此车/正是/阿/贵/所/丢/阿/贵/发现/他/赖以生存/的/单车/被/小/坚盗/去/后/开始/不/计/代/价/拼命/讨/回/两/个/少年/为/守护/自己/的/简单/梦想/发生/争斗
1419297,麦克/文特沃斯/•/米勒/WentworthMiller/饰/和/哥哥/林肯/多米尼克/•/珀塞尔/DominicPurcell/饰/自从/母亲/去世/父亲/失踪/后/就/相依为命/林肯/虽然/是/个/街头/混混/但/他/为了/弟弟/能/顺利/完成学业/出人头地/瞒/着/他/向/高利贷/借/了/9/万美金/骗/迈克/说/那/是/母亲/的/保险/迈克/凭着/这笔/钱/顺利/成为/了/一名/建筑/结构/工程师/并/踏入/了/上流社会/而/林肯/为了/还/高利贷/无奈/之下/答应/了/一名/陌生/男子/的/要求/去/枪杀/一个/人当/林肯/按照/计划/来到/停车场/时/发现/他/的/目标/已经/中/枪/死亡/了/慌乱/之下/林肯/跑/回/了/家/警察/很快/就/在/林肯/家里/捉住/了/他/无辜/的/林肯/这时/才/发现/一切/证据/都/指向/自己/麦克/终于/在/好友/那里/得知/了/哥哥/为/自己/所/做/的/一切/他/十分/后悔/当时/自己/对/哥哥/的/傲慢/经过/调查/麦克/相信/哥哥/是/被/人/陷害/的/而/陷害/他/的/可能/牵涉到/幕后/的/政府/高官/眼看/各种/办法/都/无法/帮/哥哥/洗脱/罪名/麦克/记/起/自己/以前/曾经/接/...,麦克文/特沃斯/•米勒/WentworthMiller饰/和/哥哥/林肯/多米尼克•/珀塞尔DominicPurcel/l饰/自从/母亲/去世/父亲/失踪/后/就/相依为命/林肯/虽然/是/个/街头/混/混/但/他/为/了/弟弟/能/顺利/完成/学业/出人头地/瞒/着/他/向/高利贷/借/了/9万/美/金骗/迈克/说/那/是/母亲/的/保险/迈克/凭着/这笔/钱/顺利/成为/了/一/名/建筑/结构/工程师/并/踏/入/了/上流/社会/而/林肯/为/了/还/高利贷/无奈/之下/答应/了/一/名/陌生/男子/的/要求/去/枪杀/一个/人/当/林肯/按照/计划/来/到/停车场/时/发现/他/的/目标/已经/中枪/死亡/了/慌乱/之下/林肯/跑/回/了/家/警察/很快/就/在/林肯/家/里/捉住/了/他/无辜/的/林肯/这时/才/发现/一切/证据/都/指向/自己/麦克/终于/在/好友/那里/得知/了/哥哥/为/自己/所/做/的/一切/他/十分/后悔/当时/自己/对/哥哥/的/傲慢/经过/调查/麦克/相信/哥哥/是/被/人/陷害/的/而/陷害/他/的/可能/牵涉/到/幕后/的/政府/高官/眼看/各种/办法/都/无法/帮/哥哥/洗脱/罪名/麦克记/起/自己/以前/曾经/接/...
1851857,从/亲眼目睹/父母/被/人/杀死/的/阴影/中/走/出来/的/蝙蝠侠/经历/了/成长/之后/已经/不再/是/那个/桀骜/不/的/孤单/英雄/了/在/警官/吉姆/戈登/和/检查官/哈维登特/的/通力/帮助/下/蝙蝠侠/无/后顾之忧/地/继续/满/世界/的/奔波/与/日益增长/起来/的/犯罪/威胁/做/着/永无休止/的/争斗/而/他/所在/的/高/谭市/也/是/进展/最为/明显/的/地方/犯罪率/以/一种/惊人/的/速度/持续/下降/着/毕竟/对方/是/能够/上天入地/的/蝙蝠侠/不借/两个/胆子/谁/还/敢/造次/呢/不过/像/高/谭/这种/科技/与/污秽/并存/的/城市/平静/是/不/可能/维持/太久/的/果不其然/新一轮/的/混乱/很快/就/席卷/了/整个/城市/人们/再/一/被/被/恐慌/所/笼罩着/而/声称/愿意/为/这/一切/负责/的/自然/就是/所有/混乱/的/源头/以及/支配者/小丑/了/先/不管/小丑/掀起/一个/又/一个/犯罪/的/狂潮/的/最终/目的/为何/他/的/企图/都/是/邪恶/的/所作所为/更是/早就/危害/到/了/高/谭/市民/的/正常/生活/其中/自然/包括/了/蝙蝠侠/身边/几个/非常/重要/的/人/而/他/需要/做/的/就是/...,从/亲眼目睹/父母/被/人/杀死/的/阴影/中/走/出/来/的/蝙蝠侠/经历/了/成长/之后/已经/不/再/是/那个/桀骜/不/的/孤单/英雄/了/在/警官/吉姆戈登/和/检查官/哈/维登特/的/通力/帮助/下/蝙蝠侠/无/后顾之忧/地/继续/满/世界/的/奔波/与/日益/增长/起/来/的/犯罪/威胁/做/着/永/无/休止/的/争斗/而/他/所在/的/高谭市/也/是/进展/最为/明显/的/地方/犯罪率/以/一/种/惊人/的/速度/持续/下降/着/毕竟/对方/是/能够/上天入地/的/蝙蝠侠/不/借/两/个/胆子/谁/还/敢/造次/呢/不过/像/高谭/这种/科技/与/污秽/并存/的/城市/平静/是/不/可能/维持/太久/的/果不其然/新/一/轮/的/混乱/很快/就/席卷/了/整个/城市/人们/再/一/被/被/恐慌/所/笼罩/着/而/声称/愿意/为/这/一切/负责/的/自然/就/是/所有/混乱/的/源头/以及/支配者/小丑/了/先/不/管/小丑/掀起/一个/又/一个/犯罪/的/狂潮/的/最终目/的/为何/他/的/企图/都/是/邪恶/的/所作所为/更/是/早就/危害/到/了/高谭/市民/的/正常/生活/其中/自然/包括/了/蝙蝠侠/身边/几/个/非常/重要/的/人/而/他/需要/做/的/就/是/...
1945336,生活/对/小/职员/卫斯理/JamesMcAvoy/饰/来说/是/毫无意义/的/重复/每天/要/忍受/痴肥/上司/唠叨/好友/与/女友/上床/还要/不停/用/药物/控制/过快/的/心跳/这天/他/被/一名/陌生/女子/从/疯狂/枪手/的/追杀/中/救出/进入/了/刺客/联盟/的/世界/救命恩人/火狐/AngelinaJolie/饰/与/联盟/领导/史隆/MorganFreeman/饰/告知/卫斯理/当年/抛弃/他/的/父亲/也/是/组织/一员/最近/为/叛徒/十字/所杀/卫斯理/必须/尽快/在/严酷/的/训练/中/成长/才能/自保/甚至/为父/报仇/刺客/联盟/起源于/纺织/行会/他们/按照/纺织机/提供/的/密码/决定/刺杀/对象/从而/顺应/命运/的/安排/卫斯理/很快/凭借/优异/的/天赋/掌握/一系列/暗杀/手段/成为/组织/一员/开始/执行/命运/赋予/的/任务/并/逐渐/接近/向/十字/寻仇/的/目标/终于/史隆令/卫斯理/远/赴/东欧/刺杀/十字/但/在/这次/任务/中/卫斯理/意外/发现/了/组织/内部/的/阴谋/而/这/一次/他/不再/用/逃避/解决问题/本片/获/2009/年/英国/帝国/电/...,生活/对/小/职员/卫斯/理JamesMcAvoy/饰/来/说是/毫无/意义/的/重复/每天/要/忍受/痴肥上司/唠叨/好友/与/女友/上/床/还要/不/停/用/药物/控制/过/快/的/心跳/这天/他/被/一/名/陌生/女子/从/疯狂/枪手/的/追杀/中/救/出/进入/了/刺客/联盟/的/世界/救命/恩人/火狐AngelinaJolie饰/与/联盟/领导/史隆MorganFreeman饰/告知/卫斯理/当年/抛弃/他/的/父亲/也/是/组织/一/员/最近/为/叛徒/十字所/杀卫斯理/必须/尽快/在/严酷/的/训练/中/成长/才/能/自保/甚至/为/父报仇/刺客/联盟/起源/于/纺织/行会/他们/按照/纺织机/提供/的/密码/决定/刺杀/对象/从而/顺应/命运/的/安排/卫斯理/很快/凭借/优异/的/天赋/掌握/一/系列/暗杀/手段/成为/组织/一/员/开始/执行/命运/赋予/的/任务/并/逐渐/接近/向/十字/寻仇/的/目标/终于/史隆令卫斯/理远/赴/东欧/刺杀/十字/但/在/这次/任务/中卫斯理/意外/发现/了/组织/内部/的/阴谋/而/这/一/次/他/不/再/用/逃避/解决/问题/本片/获/2009年/英国/帝国/电/...
1307811,琪琪/今年/13/岁/了/按照/魔法/界/的/规矩/魔法/少女/年满/13/岁/就要/出外/进行/为期/一年/的/修行/所以/琪琪/带/着/宠物/黑猫/吉吉/踏上/了/修行/之旅/然而/修行/之旅/开始/得/并/不/顺利/当/琪琪/来到/海边/一座/大城市/时/人们/并/没有/欢迎/她/的/到来/人人/都/不/搭理/她/幸亏/琪琪/有/一颗/善良/的/心当/她/拾/到/了/一件/别人/的/失物/时/热心/的/琪琪/找到/了/失主/她/的/善良/赢得/了/面包店/老板娘/的/好感/琪琪/就/在/面包店/开始/了/她/用/飞行/魔法/为/客人/服务/的/快递/业务/琪琪/很快/适应/了/新/环境/一次/一个/热衷于/飞机制造/的/男孩/邀请/琪琪/去/参加/飞行/俱乐部/的/聚会/途中/琪琪/因为/帮/一位/老大娘/送/东西/而/被/雨淋/了/从此/琪琪/突然/发现自己/的/魔法/正在/一天天/变弱,琪琪/今年/13/岁/了/按照/魔法界/的/规矩/魔法/少女/年/满/13/岁/就要/出外/进行/为期/一/年/的/修行所以/琪琪/带/着/宠物/黑猫吉吉/踏/上/了/修行/之/旅/然而/修行/之/旅/开始/得/并/不/顺利/当/琪琪/来/到/海边/一/座/大/城市/时/人们/并/没有/欢迎/她/的/到/来/人人/都/不/搭理/她/幸亏/琪琪/有/一/颗/善良/的/心当/她/拾/到/了/一/件/别人/的/失物/时/热心/的/琪琪/找到/了/失主/她/的/善良/赢得/了/面包店/老板/娘/的/好/感琪琪/就/在/面包店/开始/了/她/用/飞行/魔法/为/客人/服务/的/快递/业务/琪琪/很快/适应/了/新/环境/一/次/一个/热衷/于/飞机/制造/的/男孩/邀请/琪琪/去/参加/飞行/俱乐部/的/聚会/途中/琪琪/因为/帮/一/位/老大娘/送/东西/而/被/雨/淋/了/从此/琪琪/突然/发现/自己/的/魔法/正在/一天天/变/弱
1304022,尤优/葛优/饰/接到/个/美差/拍/一部/宣传/记录片/记录/好莱坞/大腕/导演/泰勒/唐纳德/•/萨瑟兰/饰/在/中国/拍摄/影片/的/工作/过程/一/开始/工作/顺利/但/随着/制片人/托尼/保罗/•/莫/索尔斯/基饰/的/到来/事情/起/了/变化/闲下来/的/尤优/和/泰勒/泰勒/的/助手/露茜/关之琳/饰到/寺庙/游览/三人/相处/得/非常/愉快/不料/几天/后/泰勒/因/心脏病/发作/生命垂危/他/希望/尤优能/为/自己/操办/个/喜丧/葬礼/尤优揽/下/活儿/尤优/找到/老同学/王/小柱/英达饰/泰勒/将/死/对/王/来说/是/一个/难得/商机/对托尼/来说/也/是/如此/惟有/尤优/和/露茜/是/怀着/朴实/感情/面对/此事/王/小柱/开始/出谋献策/拉/了/好多/赞助/众多/商家/不惜/花大钱/在/葬礼/上/做广告/局面/变得/无法/收拾/却/不料/在/葬礼/的/背后/另有/玄机,尤/优葛/优饰/接到/个/美差/拍/一/部/宣传/记录片/记录/好莱坞/大腕/导演/泰勒/唐纳德•/萨瑟/兰饰/在/中国/拍摄/影片/的/工作/过程/一/开始/工作/顺利/但/随着/制片人/托尼/保/罗/•/莫索尔斯/基饰/的/到/来/事情/起/了/变化/闲/下/来/的/尤优/和/泰勒泰勒/的/助手/露/茜关/之/琳饰/到/寺庙/游览/三/人/相处/得/非常/愉快/不/料/几/天/后/泰勒/因/心脏病/发作/生命/垂危/他/希望/尤/优/能/为/自己/操办/个/喜丧/葬礼/尤/优揽/下/活儿/尤/优/找到/老/同学/王小柱英/达饰/泰勒/将/死/对/王/来/说是/一个/难得/商机/对/托尼/来/说/也/是/如此/惟有/尤优/和/露茜/是/怀着/朴实/感情/面对/此事/王小柱/开始/出谋献策/拉/了/好多/赞助/众多/商/家/不惜/花/大钱/在/葬礼/上/做/广告/局面/变/得/无法/收拾/却/不/料/在/葬礼/的/背后/另/有/玄机
2357162,一群/老朋友/又/将/开始/一段/新/的/旅程/当/猛犸象/曼尼/Manny/沉浸/在/马上/要/当/爸爸/的/喜悦/之/时/剑齿虎/迭戈/Diego/却/为/自己/的/逐渐/衰老/而/黯然伤神/此时/树懒/希德/Sid/则/发现/了/三枚/恐龙蛋/居然/母爱/泛滥/想/做/这三只/小/霸王龙/的/妈妈/结果/被/小/恐龙/真正/的/妈妈/霸王龙/掳走/为了/寻找/同伴/一群/可爱/的/动物/朋友/们/走进/了/隐藏/在/冰河/世纪/之下/的/侏罗纪/公园/在/这片/神奇/的/地方/他们/会/认识/什么/新/朋友/又/会/遭遇/到/什么/危险/这/都/让/所有/众多/冰粉们/充满/期待/这部/电影/作为/20/世纪/福克斯公司/20thCenturyFox/第一部/3D/形式/大规模/上映/的/动画片/其/制作/成本/达到/1.2/亿美元/几乎/是/冰河/世纪/1/的/两倍,一/群/老朋友/又/将/开始/一/段/新/的/旅程/当/猛犸象曼尼Manny/沉浸/在/马上/要/当/爸爸/的/喜悦/之/时/剑齿/虎迭戈Diego/却/为/自己/的/逐渐/衰老/而/黯然伤神/此时/树/懒希德Sid/则/发现/了/三/枚/恐龙蛋/居然/母爱/泛滥/想/做/这/三/只/小/霸王龙/的/妈妈/结果/被/小/恐龙/真正/的/妈妈/霸王龙掳/走/为/了/寻找/同伴/一/群/可爱/的/动物/朋友/们/走/进/了/隐藏/在/冰河/世纪/之下/的/侏/罗/纪公园/在/这/片/神奇/的/地方/他们/会/认识什/么/新/朋友/又/会/遭/遇到/什/么/危险/这/都/让/所有/众多/冰粉/们/充满/期待/这部/电影/作为/20/世纪/福克斯/公司/20/t/hCenturyFox/第一/部/3D/形式/大规模/上映/的/动画片/其/制作/成本/达到/1/./2亿/美元/几乎/是/冰河/世纪/1/的/两/倍
1297518,包龙星/周星驰/饰/用钱/买来/了/一个/候补/知县/的/职位/可是/为/人/贪婪/县上/的/人/都/对/他/痛恨/之极/在/他/代替/正式/知县/的/时候/戚家/媳妇/戚秦氏/张敏饰/遭到/了/常威/邹兆龙饰/的/强暴/后来/常威动/了/杀机/把/戚家/上下/都/杀害/了/更/嫁祸于/戚秦氏/常威/是/水师/提督/大人/的/儿子/请来/大状方/唐镜/吴启华/饰/收买/了/所有/证人/以便/洗脱/罪名/包龙星/虽然/极力/寻找/证据/也/被/迫害/至/落难/他/乡/他/决定/要/上京/告御状/后来/他/因/没/钱/不得不/在/妓院/打工/向/老板娘/学习/了/一身/斗嘴/的/好/功夫/他/在/妓院/里/误打误撞/认识/了/皇上/帮助/皇上/有功/他/被/封/了/大官/重审/戚家/被害/的/案件/他/凭着/聪慧/与/口才/全力/为戚/秦氏/讨回公道,包龙星/周星/驰饰/用/钱/买/来/了/一个/候补知县/的/职位/可是/为/人/贪婪县/上/的/人/都/对/他/痛恨/之/极/在/他/代替/正式/知县/的/时候/戚/家/媳妇/戚秦氏/张敏饰/遭到/了/常威/邹兆/龙饰/的/强暴/后/来/常/威动/了/杀机/把/戚/家/上下/都/杀害/了/更/嫁祸/于/戚秦氏/常威/是/水师/提督/大人/的/儿子/请/来/大状方/唐镜/吴启华/饰收/买/了/所有/证人/以便/洗脱/罪名/包龙星/虽然/极力/寻找/证据/也/被/迫害/至/落难他乡/他/决定/要/上/京告/御状/后/来/他/因/没/钱/不/得/不/在/妓院/打工/向/老板/娘/学习/了/一/身/斗嘴/的/好/功夫/他/在/妓院/里/误打误撞/认识/了/皇上/帮助/皇上/有功/他/被/封/了/大/官/重/审戚/家/被害/的/案件/他/凭着/聪慧/与/口才/全力/为/戚秦氏/讨/回/公道
1292444,为了/培养/出/忠实/效忠/于/成人/在/逆境/中/坚忍不拔/的/青少年/一代/日本政府/出台/BR/法案/每年/都/从/全国/学校/随机/抽出/一个/班级/的/同学/前往/荒岛/进行/生存/极限/挑战/老师/发给/学生/地图/粮食/和/各式/武器/令/他们/自相残杀/直到/存活/下来/的/最后/一个/才能/离开/荒岛/接下来/残酷/的/游戏规则/和/令人/绝望/的/生存条件/使/班级/里/的/年轻人/开始/了/相互/杀戮/善良/或者/凶残/主动出击/或者/被动/防守/同学/们/开始/了/各自/的/计划/人性/的/丑恶/在/血腥/的/死亡/中/暴露无遗/大逃杀/的/游戏/在/荒岛/上/壮烈/上演/究竟/学生/们/的/宿命/如何/谁/才/是/最后/的/存活/者,为/了/培养/出忠/实效/忠于/成人/在/逆境/中/坚忍不拔/的/青少年/一/代/日本/政府/出台/BR法案/每年/都/从/全国/学校/随机/抽出/一个/班级/的/同学/前往/荒岛/进行/生存/极限/挑战/老师/发/给/学生/地图/粮食/和/各式/武器/令/他们/自相残杀/直到/存活/下/来/的/最后/一个/才/能/离开/荒岛/接/下/来/残酷/的/游戏规则/和/令/人/绝望/的/生存/条件/使/班级/里/的/年轻人/开始/了/相互/杀戮/善良/或者/凶残/主动/出击/或者/被动/防守/同学/们/开始/了/各自/的/计划/人性/的/丑恶/在/血腥/的/死亡/中/暴露无遗/大/逃杀/的/游戏/在/荒岛/上/壮烈/上演/究竟/学生/们/的/宿命/如何/谁/才/是/最后/的/存活者
1315574,迷人/的/杰克/约翰尼/•/戴普饰/船长/又/回来/了/这次/他/遇到/了/更为/强大/的/敌人/传说/中/的/不/死/人/大卫/•/琼斯/比尔/•/奈伊饰/他/驾驶/着/让/人/恐惧/的/飞行/荷兰人/号/快船/在/速度/与/装备/上/没有/任何/船/能够/超越/它/杰克/船长/欠下/琼斯/一个/血债/他/必须/赶/在/最后/时限/到来/之前/找到/破解/的/方法/否则/他会/永远/背负/血债/并且/在/余生/永远/成为/琼斯/的/奴隶/当然/杰克/船长/的/好/朋友/威尔/•/特纳/奥兰多/•/布鲁姆/饰/也/被/卷入/了/他/的/坏/运气/当中/因为/杰克/威尔/和/伊丽莎白/凯拉/•/奈特/莉饰/的/婚礼/被迫/取消/伊丽莎白/还/被/关进/了/监狱/威尔/为了/救/她/只能/去/寻找/杰克/这次/两个/好/朋友/遇到/了/巨大/神秘/的/海洋/怪物/不/友善/的/小岛/土著/打扮/华丽/的/占卜者/戴尔/玛/威尔/失散多年/的/父亲/拉靴/带/比尔/•/特纳/斯特兰/•/斯卡斯/加德/在/关键时刻/离奇/现身/成为/全局/的/转折点,迷人/的/杰克/约翰尼•/戴/普饰/船长/又/回/来/了/这次/他/遇到/了/更为/强大/的/敌人/传说/中/的/不/死/人大/卫•/琼斯/比尔/•奈/伊饰/他/驾驶/着/让/人/恐惧/的/飞行/荷兰人/号/快/船/在/速度/与/装备/上/没有/任何/船/能够/超越/它/杰克/船长/欠/下/琼斯/一个/血债/他/必须/赶/在/最后/时限/到/来/之前/找到/破解/的/方法/否则/他/会/永远/背负/血债/并且/在/余/生/永远/成为/琼斯/的/奴隶/当然/杰克/船长/的/好/朋友/威尔•特/纳奥兰多•布鲁姆饰/也/被/卷入/了/他/的/坏/运气/当中/因为/杰克威尔/和/伊丽莎白凯拉•奈特/莉饰/的/婚礼/被迫/取消/伊丽莎白/还/被/关/进/了/监狱/威尔/为/了/救/她/只能/去/寻找/杰克/这/次/两/个/好/朋友/遇到/了/巨大/神秘/的/海洋/怪物/不/友善/的/小/岛/土著/打扮/华丽/的/占卜者/戴尔玛威尔/失散/多年/的/父亲/拉/靴/带/比尔/•特/纳斯特兰•斯卡斯加德/在/关键/时刻/离奇/现身/成为/全局/的/转折点
